text,label
এটা শুধু মাত্র কুরানের বদদোয়া কারণ এত বড় একটা সেতু নির্মাণ করেছে উদ্বোধন করেছে কিন্তু মিলাদের পড়ার মতো তাদের টাকা ছিল না আরো কত গজব পড়বে এমন সেতু নির্মাণ করল যে পরের দিন দুই জন মৃত্যুবরণ করল,negative
"প্রথম দিনেই মূতো দুই জন।এখন ট্রাক উল্টে পেযাজ দুর্ঘটনা, এটা রাখখুশে পদ্মা, দেখা যাক এর পরে কি হয ।তিনটি কালো বিড়াল, তিনটি কালো বাঘ ,তিনটি কালো গরু, পদ্মায ভাসিয়ে দিলে হযত পদ্মার রাগ কমতে পারে। আললাহ আমাদের সবাইকে হেফাজত করুন।",negative
এইসব ড্রাইভারদের লাইসেন্স বাতিল করা উচিৎ এবং পাছায় লাত্থি মারা উচিৎ,negative
উদ্ধোধনের আগে পবিত্র কুরআন শরীফ তেলাওয়াত করা উচিত ছিল।যা এই অবৈধ ভোট চোরের দল করে নি।উল্টো উল্লাস করে উদ্বোধন করেছে।আল্লাহর নামে শুরু করলে এমনটা হতো না।মাফ করার মালিক একমাত্র মহান আল্লাহ্।,negative
যারা নিয়ম না মানবে তাদের পদ্মা সেতুতে উঠা আজীবন নিষেধ করা হোক। তাদের পদ্মসেতুতে উঠার কোন রাইট নাই!!! 😍😍👌👌,positive
বাংলাদেশের সবচেয়ে শিক্ষিত মাওলানা দ্বারা মিলাদ পড়িয়েছি।সমস্যা কোথায় ভাই বুঝলাম না।,negative
সেতুতে ট্রাক বন্ধ করা হোক😄😄😄,positive
আল্লাহ তাআলা আমাদের সকল বিপদ আপদ থেকে হেফাজত করেন,negative
"এগুলো তো মানুষের ভুল, যেভাবে ভিডিও তে টাইটেল দিয়েছেন বুঝা যাচ্ছে ব্রিজের উপর এক্সিডেন্ট হইছে",negative
পদ্মা সেতু উদ্বোধন করার সময় কোরআন তেলাওয়ত তের আয়োজন অযোগ্য লোক দিয়ে করানো হয়েছে তা বাংলাদেশের মানুষ দেখছে । আল্লাহ ক্ষমাশীল আল্লাহ সর্বশক্তিমান আল্লাহ আমাদের সবাইকে হেফাজত করুক ... আমিন,positive
